White,Alchy,Junky,Super,Married,Felon,Workrel,Propty,Person,Male,Priors,School,Rule,Age,Tservd,Follow,Recidivate
1,0,0,1,0,0,1,0,0,1,0,10,0,24,27,49,1
1,0,1,1,0,1,1,1,0,1,0,8,1,37,14,46,1
0,0,0,1,0,1,0,1,0,1,0,8,4,18,19,47,0
0,0,0,1,0,0,1,0,0,1,0,12,2,31,64,50,1
1,0,0,1,0,0,1,0,0,1,0,12,2,28,23,46,0
1,0,0,1,0,0,0,0,0,1,2,3,0,48,27,52,1
0,0,0,1,0,0,0,0,0,0,0,9,0,27,5,55,1
1,1,1,1,0,0,0,0,0,1,3,12,0,35,7,56,1
1,0,0,1,0,1,1,0,0,1,0,10,0,24,11,53,1
0,0,0,0,1,1,0,0,0,1,1,10,1,33,112,47,1
0,0,1,1,0,1,0,1,0,1,0,10,0,19,8,48,1
1,0,0,1,0,1,0,1,0,1,0,8,1,17,23,53,0
0,1,0,0,0,0,0,0,0,1,3,9,0,27,5,49,0
1,0,0,1,0,0,1,0,0,1,0,12,0,31,12,57,1
0,1,0,1,1,0,0,1,0,1,1,11,0,32,3,53,1
1,0,0,1,0,0,0,0,0,1,0,12,0,22,6,55,0
0,0,0,1,0,0,0,0,0,1,0,11,1,21,30,52,1
0,0,0,1,0,1,0,1,0,1,0,11,0,21,4,57,1
0,1,0,1,1,0,1,0,0,1,0,12,0,32,5,55,0
0,1,0,1,0,0,1,0,0,1,0,3,0,54,7,55,1
0,1,0,1,0,0,0,1,0,1,0,9,5,17,11,56,0
0,0,0,1,0,0,0,1,0,0,0,9,1,22,6,48,1
1,1,0,1,0,0,1,0,0,1,0,10,0,43,4,51,1
1,1,1,0,0,0,1,1,0,1,1,12,0,22,15,52,1
1,0,0,1,0,1,0,0,0,1,0,11,0,19,13,48,1
1,1,1,1,0,1,0,1,0,1,0,11,0,20,3,52,1
0,0,0,0,1,1,0,0,0,1,1,10,1,33,112,47,1
0,0,0,0,0,1,0,1,0,0,0,10,7,17,9,54,0
1,0,0,0,0,0,1,0,0,1,0,10,0,43,6,52,0
0,0,0,1,0,1,0,1,0,1,0,10,0,22,7,54,1
1,0,0,0,0,0,0,0,0,1,0,9,0,22,5,52,1
1,1,0,1,1,1,1,1,0,1,0,10,0,30,12,57,1
0,0,0,1,0,0,0,1,0,1,0,10,0,17,5,51,1
0,0,0,1,0,0,0,0,0,1,1,9,2,21,15,51,0
1,1,0,1,0,0,1,0,0,1,0,10,0,19,6,55,1
0,0,0,1,1,0,1,0,0,1,1,12,0,32,4,49,0
0,0,0,1,0,1,0,1,0,1,0,9,0,17,7,51,0
1,1,0,1,0,0,0,0,0,1,1,7,0,45,2,51,1
0,0,0,1,0,1,1,1,0,1,0,9,5,18,51,48,0
1,1,0,1,1,0,1,0,0,1,0,6,0,43,6,56,1
0,0,0,1,0,1,0,1,0,1,0,11,5,25,31,54,0
1,0,0,1,0,0,1,0,0,0,2,15,0,22,12,56,1
0,1,0,1,0,0,0,0,0,1,2,5,0,52,2,49,1
0,1,0,1,0,0,1,0,0,1,0,8,3,21,23,54,0
0,0,0,0,0,1,1,1,0,1,1,12,0,27,6,56,0
1,0,0,1,0,0,0,1,0,1,0,11,15,22,41,57,1
1,0,0,1,0,0,0,0,0,1,0,7,0,19,16,57,1
1,0,0,1,0,1,1,0,1,1,0,9,1,27,70,52,1
0,0,0,1,0,0,1,0,1,1,3,11,0,23,8,47,0
0,0,0,1,1,1,0,0,1,1,1,12,0,34,11,46,1
0,0,0,0,0,0,1,0,0,1,6,10,1,35,26,47,0
1,0,0,1,0,1,1,0,0,1,0,9,4,24,34,47,1
1,0,0,1,0,1,0,1,0,1,0,11,3,19,21,46,1
1,0,1,1,0,1,1,0,0,1,0,13,0,26,22,48,1
1,0,0,1,1,0,0,0,0,1,0,10,0,28,3,51,1
0,1,0,1,1,0,1,0,0,1,2,12,1,27,7,57,1
1,0,0,1,1,0,0,0,0,1,5,6,0,60,4,46,1
1,0,0,1,0,0,0,1,0,1,0,7,7,19,41,55,0
0,1,0,1,0,1,0,1,0,1,2,9,0,25,12,47,0
1,0,1,1,0,0,0,0,1,1,0,12,2,23,9,47,1
0,0,0,1,0,0,1,1,0,1,2,6,1,35,73,47,1
0,0,0,1,1,1,0,1,0,1,0,12,1,29,6,50,1
0,0,0,1,0,0,1,0,0,1,4,12,2,23,25,48,0
1,0,0,1,0,1,1,1,0,1,0,11,1,33,39,47,1
0,1,0,1,0,0,0,0,0,1,0,7,0,21,22,54,1
0,1,0,1,0,1,0,0,1,1,1,8,0,51,15,57,1
0,0,0,1,1,0,1,0,0,1,1,12,1,26,43,46,1
1,1,0,1,0,0,1,1,0,1,11,10,0,54,16,56,0
1,1,0,0,1,0,0,0,0,1,0,12,0,41,6,46,0
1,1,0,1,0,1,1,0,1,1,2,10,0,28,8,48,1
1,0,0,1,1,1,1,1,0,1,0,11,2,24,20,51,0
0,0,0,1,1,1,1,0,1,1,0,9,0,30,26,57,1
1,0,0,0,0,1,1,1,0,1,2,8,1,40,41,56,1
1,1,1,1,0,0,1,0,0,1,0,10,1,19,8,56,0
0,0,0,0,0,1,0,1,0,1,0,11,0,20,6,55,1
0,0,0,1,0,1,0,1,0,1,2,9,5,24,70,53,1
0,0,0,0,0,1,0,0,0,1,0,14,0,23,4,57,1
1,0,1,1,0,0,0,1,0,1,0,11,0,20,4,52,1
1,0,0,1,0,1,0,1,0,1,0,11,7,21,36,57,0
1,0,0,0,0,1,0,0,0,1,8,10,2,27,21,56,0
1,0,0,1,0,0,0,1,0,1,0,10,0,17,2,56,1
0,0,0,1,1,0,1,0,0,1,2,3,0,49,5,51,1
0,1,0,0,0,1,0,1,0,1,6,3,1,44,13,52,0
1,1,0,1,1,1,1,1,0,1,0,7,1,29,27,49,0
0,1,0,1,0,0,1,0,0,1,3,8,1,30,8,51,1
0,0,0,1,1,0,1,0,0,1,0,12,2,27,52,57,1
1,1,1,1,0,1,1,0,0,1,0,10,0,26,12,54,1
1,0,0,1,0,0,0,0,0,1,0,11,0,22,17,54,1
0,0,0,1,0,0,0,0,0,1,7,12,4,27,64,55,1
0,0,0,1,1,0,1,0,0,1,0,10,0,28,3,46,1
1,0,0,1,0,0,1,0,0,1,0,9,0,20,22,50,1
1,1,0,1,0,0,0,0,0,1,0,11,0,30,8,48,1
0,0,0,1,1,0,1,0,0,1,3,12,0,47,28,46,1
0,0,0,1,1,1,1,0,0,1,0,11,0,23,10,57,1
0,0,0,1,0,1,0,1,0,1,0,10,1,18,10,56,0
1,1,0,1,1,0,1,0,0,1,0,5,0,49,33,48,1
0,0,0,1,0,1,0,1,0,1,0,12,0,21,3,57,1
1,0,0,1,1,1,1,1,0,1,0,17,0,55,9,56,1
0,0,0,1,0,0,1,0,0,0,0,12,0,25,15,46,1
0,1,0,1,0,1,0,0,0,1,6,12,2,31,27,56,0
1,1,0,1,0,1,1,1,0,1,8,6,1,35,42,57,1
0,0,0,1,0,1,1,1,0,1,10,10,2,46,50,54,0
1,1,0,1,1,0,1,0,0,1,1,12,2,36,17,57,0
0,1,0,1,0,1,0,1,0,1,0,9,0,29,10,46,0
1,1,0,1,0,0,0,0,1,1,0,8,0,32,6,54,0
1,1,0,0,0,0,1,0,0,1,1,12,0,47,13,54,1
0,0,0,1,0,1,0,1,0,1,0,14,0,28,22,48,1
1,0,0,1,0,1,1,1,0,1,1,11,2,23,22,54,0
1,0,0,1,1,0,0,0,1,1,0,10,1,21,8,54,1
0,1,0,0,0,0,0,0,0,1,4,8,4,33,7,48,1
0,0,0,1,0,1,1,0,0,1,0,14,0,22,17,50,1
1,0,0,1,0,0,0,0,0,1,0,10,10,20,12,49,0
0,0,0,1,0,0,1,1,0,1,0,10,2,19,9,52,0
0,1,1,1,0,1,0,1,0,1,1,11,0,29,18,56,1
1,1,0,1,1,1,1,1,0,1,0,9,1,24,10,53,0
0,1,1,1,0,1,1,1,0,1,3,12,3,32,57,46,0
1,1,1,0,0,1,0,1,0,1,1,9,5,19,16,52,0
0,0,0,1,0,0,0,0,0,1,0,12,0,33,2,51,1
0,1,0,1,1,0,1,0,0,1,2,8,0,45,10,56,1
0,1,1,1,0,1,0,1,0,1,0,12,6,29,36,51,1
0,0,0,1,1,1,1,0,0,1,0,5,0,49,40,56,1
0,1,0,1,1,0,0,0,0,1,2,7,0,35,6,50,0
0,1,0,1,0,0,0,0,0,1,2,9,0,46,4,51,0
1,0,0,1,0,0,1,0,0,1,5,10,2,30,57,50,0
1,1,0,1,1,1,1,1,0,1,0,9,1,24,10,53,0
0,1,0,0,0,0,1,0,1,1,2,10,0,23,5,52,0
1,0,0,1,0,0,1,0,0,1,2,12,0,54,3,56,1
1,1,0,0,1,0,1,0,1,1,0,8,0,19,4,52,1
1,0,0,1,1,1,1,0,0,1,3,8,2,32,71,46,1
1,0,0,0,0,0,1,0,0,1,1,10,1,21,25,52,0
0,1,0,1,0,0,0,0,1,1,0,10,0,32,8,50,1
1,0,1,1,0,0,0,0,0,1,1,10,2,19,18,51,0
0,0,1,1,0,1,1,0,0,1,0,12,1,25,17,46,0
1,0,0,1,0,1,1,1,0,1,1,8,9,25,55,50,0
0,1,0,1,0,0,0,0,1,1,2,12,1,32,7,51,1
0,1,0,1,0,0,0,1,0,1,0,11,1,25,33,52,0
0,1,0,1,0,1,1,0,1,1,7,8,2,33,43,57,0
0,1,0,1,1,1,0,1,0,0,0,7,0,50,12,53,1
1,1,1,1,1,0,1,1,0,1,0,12,0,22,5,46,1
1,0,0,1,0,0,1,0,0,1,3,12,0,32,3,53,1
0,0,0,1,0,0,1,0,0,1,2,5,1,39,9,51,1
0,1,0,1,0,0,0,0,0,1,6,7,0,29,32,49,0
1,1,0,0,0,0,1,0,0,1,8,10,1,36,6,52,1
0,1,0,1,0,0,0,0,1,1,2,9,0,33,6,46,1
1,0,0,1,0,0,0,0,0,1,0,10,0,20,44,54,0
0,0,0,1,1,1,1,1,0,1,0,7,0,52,16,46,1
0,0,0,1,0,1,1,0,0,1,0,11,0,26,4,53,1
1,1,1,1,0,0,0,1,0,1,0,8,0,17,2,51,1
1,0,0,1,0,0,0,0,0,1,0,12,0,21,6,48,1
0,0,0,1,0,0,1,0,1,1,0,11,1,23,6,53,1
0,0,0,1,0,1,0,0,1,1,0,10,22,20,76,56,0
0,0,0,1,0,1,0,1,0,1,0,10,0,19,6,57,1
0,1,0,1,0,0,0,1,0,1,19,11,0,55,7,56,1
1,0,0,1,1,0,1,0,0,1,0,10,0,26,4,46,1
1,1,1,1,1,1,1,0,1,1,4,9,1,39,88,52,0
0,1,0,1,0,0,1,0,0,1,0,2,4,64,241,53,0
0,0,0,1,0,0,0,0,1,1,0,12,0,26,3,48,1
1,1,0,1,1,1,1,1,0,1,0,10,0,30,12,57,1
0,1,0,1,1,0,1,0,0,1,2,11,0,28,9,48,0
0,0,0,1,0,0,0,0,0,1,0,9,1,18,6,56,1
0,0,0,1,0,0,0,0,0,0,0,11,0,26,35,55,1
1,1,0,1,1,0,1,0,0,1,2,8,0,47,7,54,1
1,0,0,1,1,1,0,1,0,1,0,9,0,21,10,52,1
1,1,1,1,1,0,1,1,0,1,0,12,0,22,12,54,0
0,0,0,1,0,0,0,1,0,1,0,10,1,19,4,47,0
1,1,0,1,0,0,1,0,1,1,2,10,2,29,13,55,1
1,0,0,1,0,1,0,0,1,1,2,12,0,51,16,56,1
0,0,0,1,1,1,1,1,0,1,1,12,0,39,15,48,1
0,1,0,1,0,0,1,0,0,1,3,11,0,33,5,57,1
1,0,0,1,0,0,1,0,0,1,0,15,9,31,172,48,1
1,1,0,1,0,0,0,0,0,1,3,7,4,25,21,47,1
0,0,0,1,0,0,0,1,0,1,0,10,0,22,4,50,0
0,1,0,1,0,0,0,0,0,1,0,12,1,27,7,56,1
0,0,0,1,0,0,1,0,0,1,4,7,0,46,23,47,1
1,1,0,1,0,0,1,0,0,1,2,9,1,30,8,57,0
0,0,0,0,0,0,0,1,0,1,0,12,3,20,14,49,1
0,0,0,1,1,1,1,0,0,1,1,12,0,23,2,57,0
1,0,0,1,0,0,0,0,0,1,0,12,1,17,7,55,0
1,0,0,1,0,1,0,1,0,0,0,10,0,20,15,55,0
1,0,0,1,0,0,1,0,0,1,0,9,1,22,8,52,1
0,0,0,1,0,0,0,0,0,1,0,10,0,21,30,57,1
1,0,0,1,0,0,0,0,0,1,1,8,0,53,57,49,1
0,0,0,1,0,1,1,1,0,1,0,10,0,22,17,57,1
0,0,0,1,0,0,1,0,1,1,0,12,0,24,4,52,1
1,1,0,1,0,0,0,0,0,1,0,7,0,32,3,56,1
1,1,0,1,0,0,0,0,0,1,11,12,0,58,5,48,0
0,0,0,1,0,1,0,0,1,1,0,7,0,22,17,48,1
1,1,0,1,0,0,1,0,0,1,0,10,0,25,8,53,0
1,1,0,1,0,0,0,0,0,1,0,11,0,20,9,53,0
0,0,0,1,1,0,0,0,0,1,3,3,0,53,14,56,0
1,0,1,0,1,1,1,1,0,1,0,11,2,29,51,55,0
1,0,0,1,0,0,0,1,0,1,1,12,1,24,4,51,1
1,0,1,0,0,0,0,1,0,1,0,9,1,18,14,52,1
1,0,0,1,0,1,0,1,0,0,0,9,1,18,7,50,1
1,1,0,1,0,0,1,0,1,1,3,7,0,40,6,47,1
0,0,0,1,0,0,0,0,0,1,3,9,0,24,19,57,1
1,0,1,0,0,0,0,1,0,1,0,8,0,17,6,50,1
1,0,1,1,0,1,1,0,0,1,0,11,2,21,17,46,1
1,1,0,0,1,0,0,1,0,1,0,10,0,39,15,52,1
0,0,0,0,0,0,0,0,0,1,0,10,1,18,26,52,0
0,0,0,1,0,1,0,1,0,1,0,8,6,23,43,57,1
1,0,0,1,1,1,0,1,0,1,0,12,0,19,6,53,0
0,0,1,0,0,1,0,1,0,1,7,9,1,32,38,55,1
1,1,0,1,0,0,1,0,0,1,1,8,0,39,4,53,0
0,1,0,1,1,0,1,0,0,1,0,8,0,24,5,53,1
1,0,0,0,0,0,0,0,1,1,0,7,0,17,7,49,1
1,0,0,1,0,1,1,1,0,1,0,9,8,18,56,50,0
1,1,1,1,0,0,0,1,0,1,0,9,0,18,6,54,1
0,0,0,0,1,1,1,1,0,1,3,10,2,37,56,49,1
0,0,0,1,0,0,0,0,1,1,0,12,0,26,3,48,1
0,0,0,1,1,0,0,0,0,1,0,10,0,30,4,54,1
0,0,0,1,0,1,1,1,0,1,0,11,0,24,25,54,1
0,0,0,0,1,0,1,1,0,1,0,12,1,31,6,47,1
1,1,1,0,0,0,0,1,0,1,4,6,2,26,17,46,0
1,1,0,1,1,0,1,0,0,1,3,3,0,26,5,51,1
0,1,0,1,1,0,0,0,1,1,4,3,0,72,9,47,1
0,1,0,1,0,0,1,0,0,1,0,3,0,54,7,55,1
1,1,1,1,0,0,0,1,0,0,0,8,0,17,5,56,1
1,0,0,0,0,1,0,1,0,1,0,9,0,18,7,55,1
1,0,0,1,0,0,0,1,0,1,0,9,0,17,4,46,1
1,1,0,1,0,0,0,0,0,1,1,5,0,49,8,56,1
1,0,0,1,0,0,0,0,0,1,0,12,1,22,30,48,1
0,0,0,0,0,0,0,1,0,1,6,6,1,33,13,47,1
0,0,0,1,0,0,0,1,0,1,0,9,0,17,2,50,0
0,0,1,1,0,0,0,0,1,1,1,11,1,25,6,57,0
0,0,0,1,0,0,0,1,0,1,0,9,1,18,8,50,1
1,1,1,1,0,0,0,1,0,1,0,11,3,22,6,46,1
0,1,0,1,0,1,1,1,0,1,1,12,3,23,42,53,0
0,0,0,1,0,1,0,1,0,1,0,12,27,22,47,54,0
0,1,0,0,0,1,0,0,1,1,0,10,0,22,4,48,0
1,0,0,1,1,0,1,0,0,1,1,2,0,52,22,46,1
1,0,1,1,0,0,0,1,0,1,0,10,0,17,8,50,0
1,1,1,0,0,1,1,0,0,1,0,9,4,22,46,47,0
1,1,1,1,0,0,0,0,0,1,1,10,0,21,7,56,0
1,0,1,1,0,0,0,1,0,1,0,10,0,17,6,56,0
1,1,0,0,0,0,0,0,0,1,1,10,0,22,19,57,1
1,0,0,0,0,0,1,0,0,1,1,11,0,26,27,52,1
0,1,1,1,0,1,1,1,0,1,0,13,5,26,22,46,1
0,1,1,0,0,1,0,0,0,1,0,10,1,20,4,54,0
1,0,0,1,0,0,0,1,0,1,0,10,0,18,4,57,1
0,0,0,1,0,0,0,0,0,1,0,8,0,26,3,54,0
1,1,0,1,0,0,1,0,0,1,1,14,0,50,5,53,1
1,0,0,1,1,1,0,0,0,1,3,11,1,27,30,50,1
0,0,0,1,1,1,1,1,0,1,2,12,0,31,27,56,1
0,0,0,1,0,1,0,1,0,1,0,9,1,18,23,53,0
1,1,1,1,0,0,1,0,0,1,0,12,1,21,10,57,1
0,0,0,1,0,0,0,1,0,1,0,12,2,26,16,48,1
1,1,0,0,0,0,1,0,0,1,6,10,0,42,9,50,0
0,0,0,1,0,0,0,1,0,0,0,9,1,22,6,48,1
0,0,0,1,0,0,1,0,0,1,0,9,1,21,21,51,1
1,0,0,1,0,1,0,0,1,1,3,6,2,35,90,49,0
0,0,1,1,1,1,0,1,0,1,3,11,5,30,68,46,0
1,1,1,1,0,0,0,1,0,1,0,10,0,20,6,48,1
0,1,0,1,0,0,0,0,1,1,0,10,1,20,2,50,1
0,1,0,1,1,1,0,1,0,1,0,10,0,19,8,47,1
1,0,0,1,0,0,0,1,0,1,0,8,0,26,4,52,1
0,0,0,1,0,1,1,1,0,1,0,12,0,23,49,53,1
1,0,0,0,0,1,0,0,1,0,0,13,0,23,4,52,1
0,0,0,0,0,0,0,0,1,1,0,9,13,18,15,50,0
1,1,1,1,0,0,0,0,0,1,0,10,0,24,2,57,1
1,0,0,0,1,0,0,0,0,1,0,12,1,23,4,55,1
0,1,0,1,0,1,0,1,0,1,0,11,0,27,8,56,1
1,0,0,0,0,0,0,1,0,1,0,11,4,19,5,52,1
0,0,0,1,0,1,0,1,0,1,0,9,0,17,12,54,0
0,0,0,1,0,1,0,0,1,1,0,2,0,59,54,47,1
1,0,0,0,0,1,1,0,0,1,2,9,3,31,39,48,0
0,0,0,1,0,1,1,1,0,1,0,10,0,23,24,47,0
0,1,0,0,1,0,1,0,0,1,3,11,3,24,35,55,0
0,0,1,1,0,0,0,0,0,0,1,10,5,21,21,55,0
0,1,1,0,0,0,0,1,0,0,4,11,1,23,13,51,0
1,0,0,1,1,0,1,0,0,1,6,9,0,38,14,47,0
1,0,0,1,0,0,1,1,0,1,1,11,1,23,13,50,1
1,1,0,1,0,0,1,0,0,1,2,9,0,39,25,56,1
0,1,0,1,0,0,0,0,0,1,1,9,0,27,5,48,0
1,0,0,0,1,1,0,1,0,1,9,12,3,39,182,54,1
1,0,0,1,0,1,0,1,0,1,0,10,0,19,13,53,0
0,0,0,1,0,0,0,1,0,1,0,8,1,17,3,48,0
1,0,0,1,0,1,1,1,0,1,2,8,0,26,10,50,1
1,1,0,1,1,0,0,0,0,1,2,10,0,19,4,56,1
1,0,0,1,0,0,0,1,0,1,0,9,5,17,13,54,0
1,0,0,0,0,0,0,1,0,1,0,10,0,18,5,52,1
1,0,0,1,0,1,1,0,0,1,2,7,4,28,27,50,1
1,1,0,1,0,0,0,0,1,1,0,8,0,32,6,54,0
0,0,1,1,1,0,1,1,0,1,0,11,0,29,11,55,1
0,0,0,0,0,1,0,1,0,1,0,11,0,20,6,55,1
1,0,0,1,0,0,0,0,0,1,0,10,2,18,23,56,1
1,0,0,1,0,0,1,0,0,1,0,8,0,21,17,54,0
1,0,0,1,0,0,0,0,0,1,0,10,3,19,21,54,1
1,0,1,1,0,1,0,1,0,1,0,9,0,19,8,49,0
1,0,1,1,1,1,0,1,0,1,0,12,0,30,27,46,1
0,1,0,0,0,0,1,0,0,1,7,9,1,29,11,47,0
0,0,1,0,0,1,1,1,0,1,4,12,1,30,19,50,0
1,0,0,0,0,0,0,1,0,1,2,11,4,22,33,52,0
1,0,0,1,0,0,1,0,0,0,2,15,0,22,12,56,1
1,1,0,0,0,1,0,0,0,1,0,10,6,25,38,49,1
1,0,0,1,0,0,0,0,1,1,2,4,0,38,2,47,0
1,0,0,1,0,0,0,0,0,1,0,12,0,20,12,47,1
1,1,0,1,0,0,1,0,0,1,0,9,0,23,8,51,0
1,1,1,1,0,1,0,1,0,1,5,9,13,26,103,57,0
1,1,1,1,0,0,0,0,0,1,1,11,0,21,4,57,0
1,0,1,1,0,0,0,1,0,1,2,11,3,23,26,51,1
1,0,0,1,0,1,0,1,0,0,0,10,0,19,8,54,1
0,0,0,1,0,0,0,1,0,1,0,10,0,20,1,50,1
1,0,0,1,0,1,0,0,0,1,1,10,7,22,72,46,0
0,0,0,1,1,0,1,1,0,1,4,12,0,53,8,54,1
1,0,0,1,1,1,1,0,0,1,0,9,0,26,12,47,1
0,1,0,1,1,0,0,0,0,1,1,10,0,31,5,52,1
0,1,0,1,1,0,0,0,0,1,1,10,0,37,5,55,1
0,0,0,1,0,1,0,1,0,1,0,10,0,20,5,54,1
0,1,1,1,0,0,0,1,0,0,2,7,0,34,3,46,1
1,1,0,0,0,0,0,1,0,1,6,3,0,36,8,47,1
0,1,0,0,0,0,0,0,0,1,0,7,0,21,4,47,1
1,0,0,1,1,0,1,0,0,1,1,8,0,31,7,46,0
0,0,0,1,0,0,0,1,0,1,0,12,0,21,6,57,1
0,1,0,0,0,1,0,0,0,1,3,5,0,37,9,56,1
1,0,0,1,1,1,1,1,0,0,0,18,0,36,6,47,1
1,1,0,1,0,1,0,1,0,1,0,8,0,18,10,48,0
1,1,1,0,1,0,1,0,0,1,0,13,0,30,20,53,1
1,1,1,1,0,1,1,0,0,1,0,10,0,29,10,54,1
0,1,1,0,0,0,0,0,0,0,0,12,0,26,5,53,1
1,0,0,1,0,1,1,1,0,1,0,8,0,27,48,47,0
0,0,1,1,0,1,1,1,0,1,2,14,0,30,14,57,0
0,1,1,1,0,0,1,1,0,1,1,5,3,33,27,47,0
1,1,1,0,1,0,0,0,0,1,1,8,10,23,16,54,1
1,0,1,1,0,1,1,0,0,1,0,12,0,31,23,47,1
0,1,0,1,0,0,0,0,1,1,3,8,0,32,2,46,1
1,0,0,1,1,0,1,0,0,1,0,8,0,41,4,46,1
0,1,1,1,0,0,0,1,0,1,1,12,0,23,5,48,0
0,0,0,1,1,0,1,0,0,1,0,9,0,43,23,49,1
1,1,1,0,0,0,1,0,0,1,0,11,6,21,29,53,1
1,1,0,1,0,0,0,0,0,1,6,8,0,30,7,56,1
0,0,0,1,0,1,1,1,0,1,0,12,1,31,33,50,1
1,0,0,1,0,1,1,0,1,1,1,6,0,28,10,49,1
1,0,0,1,1,0,0,0,0,1,0,9,0,34,2,50,1
1,1,1,1,0,1,1,1,0,1,0,9,6,22,21,46,1
1,0,0,1,1,0,1,0,0,1,0,6,0,42,4,47,1
1,1,1,0,1,0,1,1,0,1,4,2,1,23,11,52,1
0,1,0,0,0,1,0,1,0,1,8,9,1,33,28,53,1
0,1,0,1,1,0,0,0,0,1,1,10,0,33,6,55,1
1,1,1,1,0,0,0,0,0,1,0,9,0,21,3,47,0
1,1,0,1,0,1,1,0,0,1,0,12,0,43,3,54,1
0,0,0,1,0,0,0,1,0,1,0,9,0,17,5,56,1
1,1,1,1,1,0,1,1,0,1,1,9,0,21,6,57,1
0,0,0,1,0,1,0,1,0,1,4,10,5,30,67,47,1
1,1,1,1,0,1,1,1,0,1,1,12,4,23,34,54,0
1,0,0,1,0,1,0,1,0,1,0,9,3,18,18,52,0
1,1,1,1,0,1,0,1,0,1,0,8,1,18,59,54,0
0,0,0,0,0,0,1,0,0,1,7,5,1,43,63,48,1
0,0,0,1,0,0,0,0,0,1,0,9,2,17,21,52,1
1,0,0,1,0,0,0,0,0,1,1,9,3,22,22,48,1
0,1,0,1,0,0,1,1,0,1,3,12,1,28,10,51,1
0,1,0,1,0,0,0,0,0,1,0,12,0,21,4,56,1
1,1,1,1,0,0,1,1,0,1,0,8,0,19,6,57,1
1,0,0,1,0,0,0,1,0,0,0,8,0,20,5,53,1
0,0,0,0,1,0,0,0,0,1,1,12,0,62,5,55,1
1,0,0,1,1,0,1,0,0,1,0,10,0,51,6,52,1
1,0,0,0,0,1,1,0,0,1,0,13,0,23,5,54,1
0,0,1,0,0,0,0,0,1,1,0,11,1,19,6,46,0
0,0,0,1,0,0,0,1,0,1,0,9,0,17,6,49,1
1,1,0,0,0,0,1,0,1,1,12,8,3,30,27,53,0
0,1,0,1,0,0,0,0,0,1,0,10,0,26,2,53,1
1,0,0,1,0,1,1,0,0,1,0,11,0,21,11,52,1
0,0,0,1,0,0,0,1,0,1,1,8,3,19,20,50,0
1,1,0,1,0,0,0,0,0,1,2,7,0,48,5,55,1
1,0,0,0,0,0,1,0,0,1,12,12,16,31,34,55,1
0,0,1,1,0,1,1,1,0,1,2,11,1,24,13,50,0
0,0,1,1,0,0,0,0,0,0,1,9,0,31,10,57,0
0,1,0,1,0,1,1,0,1,1,1,4,0,41,49,56,0
1,1,1,1,0,0,1,0,0,1,1,12,0,28,4,55,1
0,0,1,1,0,0,1,0,0,0,2,9,0,27,23,49,0
0,0,0,1,0,0,0,1,0,1,1,11,0,22,5,51,1
0,0,0,1,1,0,1,0,0,1,0,11,0,28,7,49,0
0,0,0,1,0,0,0,0,0,1,0,12,3,21,26,51,1
1,0,0,1,0,1,0,1,0,1,0,12,0,26,3,56,1
0,0,0,0,0,1,1,1,0,1,1,11,0,25,35,52,1
1,0,0,1,0,0,0,0,0,1,0,6,2,22,21,54,1
1,1,0,1,0,0,0,0,0,1,4,2,0,39,4,51,1
1,1,0,1,0,1,1,1,0,1,0,10,1,23,22,51,1
1,0,0,1,1,0,0,0,0,1,0,10,8,26,35,46,1
1,1,1,1,0,0,0,0,0,1,0,14,1,25,7,49,1
0,0,0,1,1,1,1,1,0,1,1,10,2,26,61,46,0
0,0,0,0,0,1,0,1,0,1,0,11,0,20,5,52,1
1,1,0,1,1,0,1,0,0,1,0,17,0,51,4,47,0
0,0,0,1,0,1,1,1,0,1,0,11,0,31,7,52,1
1,0,0,1,0,0,0,0,1,1,1,11,0,38,19,55,1
1,1,0,0,0,0,1,0,0,1,15,9,0,37,11,47,0
1,0,1,1,0,1,1,0,0,1,1,8,1,23,15,53,1
1,0,0,1,1,0,0,1,0,0,0,3,0,45,6,54,0
0,1,0,1,0,0,1,0,0,1,1,5,0,50,9,46,1
1,0,0,0,1,0,1,0,0,1,2,9,0,43,5,52,1
0,0,0,1,0,0,0,0,0,1,0,9,15,21,45,47,1
1,0,0,1,1,1,1,1,0,1,0,14,1,29,23,48,0
1,1,0,1,0,1,1,1,0,1,1,8,0,22,5,53,1
1,0,0,1,1,0,1,0,0,1,0,6,0,48,4,49,1
0,0,0,1,0,1,1,1,0,1,1,11,2,21,44,50,0
0,0,0,1,0,1,1,0,0,1,0,9,6,22,70,50,0
0,0,0,1,0,0,0,0,0,1,1,10,0,27,26,46,1
0,0,0,1,0,0,0,1,0,1,0,9,1,17,7,46,1
0,1,0,1,1,0,0,0,0,1,0,4,0,56,8,51,0
1,1,0,1,0,0,0,0,0,1,0,12,0,31,4,57,1
1,0,0,0,1,0,0,0,0,1,5,1,0,39,7,47,1
0,0,1,1,0,1,0,1,0,1,0,11,3,21,26,52,0
0,1,0,1,0,0,0,1,0,1,8,3,0,43,4,49,0
1,1,0,1,0,0,0,1,0,1,0,8,2,18,16,53,0
0,0,0,1,0,1,1,0,0,1,2,14,0,31,16,53,0
1,1,0,1,0,0,1,1,0,1,0,10,0,44,10,55,1
0,0,1,1,0,0,1,0,0,1,1,12,0,28,30,50,1
1,0,1,0,0,1,1,1,0,1,1,8,3,28,35,53,0
1,1,0,1,1,0,1,0,1,1,1,12,0,38,13,49,0
